video_id,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20
FvBcYkY7ZGo,-0.14908665,0.11313096,0.249898,0.16468957,0.08610416,-0.00158941,-0.16949295,0.043611623,0.0663074,-0.008290678,0.062665835,0.008674273,-0.0016140267,0.02291795,0.089557536,0.015723411,0.02857808,0.06417601,-0.06407918,0.034889657
vAh7jTAkCKc,-0.43459362,-0.045433104,0.048984863,0.053029902,-0.039025478,0.085200824,-0.06473939,0.10601126,-0.12228962,0.16737568,-0.12428509,0.055150352,0.09019686,-0.0766016,-0.020053448,-0.07494386,0.045864843,0.022886138,0.035820346,-0.10332458
l3vbvF8bQfI,-0.34434083,0.14625047,-0.117203,0.1144537,0.114212684,-0.096355245,0.032073658,-0.014191467,0.082296066,-0.1048185,-0.09440009,-0.11166322,0.024690773,-0.037198655,0.042709917,0.09540003,-0.044927582,-0.0015737833,-0.1576118,-0.078996845
Kpxn9nl02qg,-0.2394247,0.17858173,0.007695727,-0.060974255,0.14921758,-0.0055860803,0.065406054,0.18530223,-0.010012364,-0.01806508,0.08925159,0.060366288,-0.063975185,0.08011224,-0.08871242,-0.11728569,0.021427896,-0.018102288,0.044414725,-0.02047888
QFY79W78ZsY,-0.28133422,-0.452053,-0.07476306,-0.20574257,-0.056156974,0.08540239,0.05045004,0.12933722,-0.05960805,-0.008620307,0.0737689,-0.07140133,0.022467162,0.11040969,0.023164844,0.0249368,0.016123857,0.037483167,0.03685547,0.040583763
_Ihg1_3-0os,-0.41315025,0.3308512,-0.017570417,0.031323683,-0.11211035,0.062059812,-0.035046317,-0.06771967,0.06805169,-0.06743192,-0.072598636,-0.017998252,-0.091306195,-0.003728698,-0.08369719,0.036904868,-0.07391242,-0.1086559,-0.21222861,0.04659648
2B85lYenaxE,-0.22905523,-0.17593269,0.08370735,-0.17066675,-0.06973925,0.0871522,0.105865136,0.15765254,-0.05356911,-0.026408121,-0.09456877,-0.0936088,-0.031442385,-0.11917748,0.07967376,0.091378465,0.043679867,-0.019026853,-0.02519923,-0.0046696416
3BJU2drrtCM,-0.018492594,-0.1050261,-0.08338659,0.05844391,-0.017500281,0.10084269,-0.16862056,0.06283699,0.096775115,0.06907257,-0.102867275,0.07991093,-0.13173658,-0.02628025,0.037670843,-0.05634907,-0.049410872,0.06035527,0.13341805,-0.10015307
trW9rxpSBxA,0.08333774,-0.09398825,-0.1334185,0.30490744,-0.11093661,0.1403834,0.10217117,-0.03125226,-0.046209563,-0.09070927,0.13430917,0.021088993,-0.06407548,-0.16777751,0.0031946618,-0.18196012,0.053630352,-0.06560931,0.16577262,-0.01527787
PSA-TnMwK9c,0.09396334,-0.20604563,0.20789103,0.21446897,-0.18428326,-0.05870633,-0.036609955,-0.020865146,0.110724516,-0.03682918,-0.03211458,-0.04940939,-0.046753332,-0.22822604,-0.10923482,0.08482158,-0.0855805,0.09432248,0.048618846,-0.011311729
M4vnmgZLA8s,-0.3754713,0.09491724,-0.12816097,0.039979685,-0.14792785,0.12826516,-0.13113515,0.15351574,0.20506957,0.07155799,0.18190116,-0.02641724,-0.0049237274,-0.058879126,-0.0452732,-0.12202332,-0.03937141,0.06377518,0.087923475,-0.06285056
rjlxc-vxNBA,-0.001925841,-0.033388063,0.08545389,0.10726228,0.100814044,-0.01951003,0.15061098,0.025559578,0.087226726,0.01992181,-0.00660982,0.18755114,0.23647727,0.091199726,0.04712782,0.1827877,0.020121548,0.038862724,-0.102553435,-0.09248596
enqFulGwFYY,-0.24965402,-0.42884803,-0.22939211,-0.23808908,0.011590351,0.06595374,0.048065603,0.06413171,0.029449394,-0.085360594,0.124323696,-0.093347006,-0.0134250745,-0.078532316,-0.041487977,-0.016587524,-0.07708441,0.009255243,0.015868323,0.046360284
fQTVpWxu570,-0.45325273,0.075034745,-0.15690863,0.11401913,-0.050037473,0.022209547,0.056668475,0.024285132,0.058725193,0.0377597,-0.029767595,0.073532574,0.065536276,0.11439769,0.004785817,0.09887614,-0.017519675,0.059892103,-0.10001191,0.084087364
LNHkxOU7zz8,0.016150385,0.05681105,-0.051823564,0.051251784,0.07274925,-0.045914292,0.040645547,-0.0534758,0.026947955,-0.048128475,-0.10266973,0.11803609,0.04150449,-0.04813618,-0.19163197,-0.054998256,0.2504844,0.047316376,0.234552,0.09678996
Er1eh1D8p2o,-0.37181664,0.20219098,0.006495971,0.03547433,-0.06485264,-0.08034094,-0.09828639,-0.0013521276,0.014961576,-0.018486217,-0.097698435,0.1106215,-0.051842887,0.06957761,0.091192104,0.03721174,-0.05317666,0.013394848,0.020930331,0.080124184
rWVLhFdOr_M,-0.0028169155,-0.14204429,-0.14647987,0.1260355,-0.29415154,0.007165149,0.05209416,-0.06655227,-0.103507556,0.15476999,-0.15670612,0.019278103,-0.10155517,-0.01896391,0.00582671,-0.009125365,-0.0017252872,0.0525769,0.10762167,-0.14273977
rRuifrLicbI,0.17795947,0.025806416,0.040815625,-0.07127489,-0.07668181,-0.113997504,-0.22855182,0.030401334,-0.22257772,0.091897495,0.074161604,0.15042138,-0.06182094,-0.15458916,-0.06743119,-0.019510375,0.24221762,0.057991676,0.022400197,-0.013616145
UNnHy6Qc5-c,0.01968725,-0.0071951775,0.097640276,-0.14475773,0.122062996,-0.13484663,-0.005322676,-0.08608687,0.014386909,0.25022876,-0.005393807,-0.0063992785,0.09418638,0.16992117,0.17661972,0.16979028,0.12529808,0.08844952,0.060188357,0.0010668323
g3N-vtknJG8,-0.06154771,0.20013426,-0.2934941,0.038136587,-0.04006865,0.060691718,-9.568408e-05,-0.06261958,-0.06536488,0.106405236,-0.033174276,0.040904023,-0.04224702,0.06879239,0.046004735,0.118958615,-0.12565336,0.112509765,-0.0628244,-0.009389661
II-OP6vdMs8,-0.12590584,-0.1493092,0.30216226,-0.06015919,-0.11516111,-0.14875016,-0.075450234,-0.011321466,-0.02411263,0.10438041,-0.08153029,0.054871716,0.04006893,0.14658003,0.0011646114,0.11505735,-0.0053432724,0.0649316,-0.05805259,-0.025985913
VW-5B_g8CrY,0.1420502,-0.031379804,0.17230846,0.28671268,0.01146769,-0.026570097,-0.09489076,-0.045743797,0.10263743,-0.0165928,-0.012262128,0.008017203,-0.016462266,-0.22366068,-0.14339124,-0.09670483,0.017779201,0.047707204,0.08130176,0.12055792
5TXSR9Jel24,-0.018692821,-0.14843036,0.09353464,-0.092015415,0.18014205,0.029368736,-0.0058740526,0.044704292,-0.09521817,-0.04359761,-0.24853371,-0.15889901,-0.08436632,-0.048963346,0.09652471,-0.13672042,0.014843431,-0.12207119,-0.019382782,-0.08286288
9o2FXVhjLyY,0.11711495,0.16840556,-0.13651794,-0.047806755,-0.06638528,-0.18047133,-0.096323684,0.1514808,0.2120915,-0.033100992,0.0323748,0.1573653,0.080691114,0.11398029,-0.07519276,0.012554184,-0.025805403,-0.07862809,0.000849545,0.025818188
ClM-MORjXQI,0.029381692,-0.03201763,-0.003157411,0.10734087,0.22099054,-0.17641923,0.21643408,-0.012036521,-0.0029339753,0.02441109,0.11377357,-0.11136008,0.2043231,0.08020285,-0.027890055,-0.075777344,0.007436986,-0.016970254,-0.0021848297,-0.05250842
_zu53yAoTJE,-0.43392742,0.068235375,-0.20275068,0.17121594,0.05535812,0.13549975,0.026584694,0.06418496,0.08175559,-0.01754827,0.09162551,-0.07008953,0.11298145,-0.008133765,0.012520118,-0.032470472,0.04418915,-0.022736982,-0.02022409,-0.10163796
P3Bd3HUMkyU,0.2340807,-0.13421115,-0.26631787,-0.070562884,-0.08454005,0.12390796,0.00874012,-0.022118676,0.03919679,0.003161192,0.06358194,0.14978293,-0.12008308,-0.10207266,-0.04397783,0.10164639,-0.13869692,-0.105403036,0.019273927,0.05584011
QVoleJYgdM8,-0.12119943,-0.020467376,0.21022666,-0.09453334,0.1885241,-0.026567638,-0.04855141,-0.12692632,-0.1597935,-0.13276418,0.09621002,0.049534023,-0.189816,-0.055842634,-0.0104173515,0.14351141,0.055271797,0.023907706,0.052830964,0.10491976
l0rAEPJoWeE,0.12697354,-0.06156299,-0.033715848,0.11603844,-0.084188655,0.13835287,0.02650836,-0.03982917,0.052911356,-0.04717255,-0.045280144,-0.0019044131,-0.17068195,-0.02609334,-0.017130509,-0.041688457,-0.068363994,0.06729534,-0.028704226,0.018325817
x2u-KEex34A,0.009220675,-0.15921237,0.1283483,0.1801463,-0.2748463,-0.1791456,-0.042729802,-0.1620715,-0.02588279,-0.17775337,0.13744439,-0.13081998,0.060105953,-0.009703772,-0.15411934,0.12230567,-0.0299507,0.0493392,0.18528545,0.077089064
40zKzYxwaF0,-0.07148601,0.1731992,0.23280884,-0.2020399,0.042054217,-0.03343743,0.017447827,-0.06424391,-0.09506919,0.1458692,-0.03600934,-0.0011797976,-0.18691473,0.0789611,-0.04266894,0.21420278,0.12012048,0.011792818,0.0017629322,-0.057775754
KHeAmpahI08,-0.43435884,0.2236551,-0.05499134,0.0071347877,0.06841499,0.071879566,0.043671437,0.027081797,-0.10616742,0.01828929,-0.07665323,0.14492041,0.045454446,0.031868532,-0.019567152,0.073812604,-0.06583208,0.107871145,0.05322887,0.019447079
XtlLI_pBC3s,0.1885627,0.04665009,0.020304369,0.06440666,0.26381862,-0.11370559,0.116956025,0.008732054,0.005230291,0.21681124,0.07840885,-0.18251838,-0.17922859,-0.13047719,-0.18982281,0.1553172,0.06673308,-0.021478571,0.05231137,0.17754847
DTErM4uuPdc,-0.081407115,0.16965246,0.027078606,0.033769365,0.1257854,-0.18626761,-0.14857197,0.07505979,-0.008774886,-0.03194639,0.026436873,-0.01066832,0.10809581,-0.07389324,0.064737976,0.11456521,-0.07574037,0.018178783,0.07059129,0.02817817
rll790aP60Q,-0.3234401,0.13215931,0.10112791,0.15039231,-0.14220971,0.078893155,-0.008528918,-0.0166087,0.087706275,-0.03295976,0.076792166,-0.03902751,-0.11102133,-0.108421646,0.1148548,0.046271794,-0.08006483,-0.010136283,-0.1113122,-0.025348287
oRSVrtKph_k,0.02381923,-0.056809016,0.122374825,0.057700265,-0.12945122,0.0015814304,0.0073178113,-0.0024982505,0.11643205,0.046513386,-0.016940534,0.18783167,0.098562285,0.0046533025,0.09941579,0.060282245,-0.072806194,-0.00044056866,-0.07834874,0.28586376
eACohWVwTOc,-0.28362224,0.08156696,-0.15369168,0.12363632,0.1504803,-0.07855949,-0.061035283,-0.07464948,0.1753294,-0.16242969,0.058016375,-0.06317363,-0.07189851,-0.09056245,0.06113532,0.06871692,-0.002881457,-0.061878134,-0.15533434,-0.14592004
V4dqF7UOspg,0.15367492,0.05011955,0.2354271,0.03937391,0.108145244,0.1934697,0.037378244,0.049445532,0.1554715,0.068715416,-0.17835967,0.11305404,0.14974335,0.048825998,0.044496328,0.07586524,-0.12355104,-0.06474879,0.023618948,-0.025409192
IyRRk3wgKMo,0.08878391,0.10410165,0.12766466,0.09279052,0.13349015,0.047942594,-0.18009049,-0.18987232,0.19594294,-0.009190604,0.082824364,-0.124346405,0.0028612353,-0.09996762,-0.016200555,-0.04843852,0.036029983,0.1163892,0.050945625,0.19347061
MvFcY9rTPx8,0.059617244,-0.14798081,-0.033916406,0.042105604,-0.22780293,-0.022018358,0.2260541,-0.037008945,-0.109062396,0.10378867,-0.08776366,-0.039818563,0.12264472,0.122006804,-0.14692308,-0.0052889828,0.0067038396,-0.06008165,-0.045529816,-0.0011326182
rqTpMCq8uhk,0.02198729,0.071828455,-0.025032256,0.0058149695,0.036739815,-0.050867945,0.049132958,-0.045541417,-0.12269351,-0.24157235,0.09263912,0.12827678,0.08027971,0.061488576,-0.13532998,-0.025896614,-0.064801656,0.07896514,0.058008358,-0.030501472
ldMaZ_7FNDY,0.12490067,0.09459934,0.027877642,-0.20845374,0.124013,-0.047684744,0.066605404,-0.07040149,0.12241838,0.030186377,-0.001270771,-0.1570013,-0.067453064,-0.022900412,-0.010912759,-0.09739495,0.03280256,-0.0072164414,-0.07869746,0.0422858
eenl2f0o6AQ,0.034428515,0.04857915,-0.18088157,0.081590466,-0.1856189,0.03331881,-0.00075360015,-0.0530408,0.09056072,-0.1847108,-0.08714228,-0.000892194,-0.1635509,0.059914816,0.15325211,0.04876388,-0.07557145,0.0097732935,0.026497165,0.02112486
pjaEEzjd9iw,0.04825589,0.042514615,0.072313055,0.22048552,0.06852946,0.07444376,-0.05495473,0.046184555,-0.023774713,-0.13319927,-0.04361511,-0.05482068,-0.010468446,0.10294186,0.023367109,0.07942124,0.17556317,0.06200847,-0.07568015,-0.05851757
rQWZK5U233s,-0.39510763,0.013706628,-0.059154175,0.10500739,0.073759265,0.033244997,-0.11012678,-0.013649162,0.06024111,0.013149887,0.04821094,-0.028424606,0.03277288,0.16790038,-0.064449884,0.0065904018,0.034466725,0.00062051695,0.027572582,-0.09577061
mB2UTIkgY1I,0.10171068,0.029949345,0.05418037,0.14565477,0.15543592,0.13820688,0.13781518,0.06813211,-0.11003041,0.07604287,-0.033947866,-0.039331563,-0.0625328,-0.069611594,-0.14329976,0.007292427,0.23112129,-0.00013744738,0.04464912,-0.024547098
Y4357OXULfc,0.16301134,-0.09565238,-0.18653558,0.08582149,-0.0028683692,0.11485694,0.10470992,-0.3340656,-0.14999199,0.066460885,0.02322802,-0.032425184,0.015669178,0.040839724,0.03562764,0.12601109,-0.008101918,-0.06041519,0.005936667,-0.057432353
-m3L9lA5_tA,0.16984531,-0.13303033,0.18331088,0.16253285,0.116376154,0.052117046,-0.08331004,0.0031700209,0.048740596,-0.066761106,-0.0885162,-0.040696416,-0.031223265,-0.007786842,-0.09706819,0.041069675,-0.13202669,-0.048537333,-0.009502397,0.10446904
C6Oo9Hel6MI,-0.056042433,-0.0049590124,-0.1690458,0.031539824,-0.054565005,0.30438483,-0.16794029,0.1373732,-0.036626387,0.0925295,-0.017423306,-0.052940585,-0.021993572,0.0547493,0.0599133,-0.025476595,-0.116888456,0.1195366,0.32657248,-0.203285
Nsg6ZDd4NfQ,0.13477898,0.24913248,-0.011660634,-0.40248457,-0.09422108,0.12551723,-0.19310635,0.010841247,0.22927527,0.044789143,-0.036117397,-0.061637655,0.1370701,0.04083983,-0.01627254,0.09964281,-0.09747529,0.015962528,-0.03995371,-0.016862132
5SNX4JuM39c,0.025929272,0.018043712,0.13011377,0.29110208,-0.15841407,-0.049151555,-0.10460514,0.10664064,0.065659426,0.15370464,0.006304495,0.08936021,0.055257086,-0.046198267,-0.10420446,0.11879907,-0.09059106,-0.07743116,0.107954316,0.040830966
PfZHU8ZT-Uo,0.18355978,0.061798476,-0.086318955,0.053758886,0.07327392,-0.045817837,-0.14445738,-0.19063304,0.23647742,-0.076036595,-0.19456315,-0.028846636,-0.07691365,0.062846474,0.05804149,-0.12070698,-0.060027182,0.22279747,0.13228983,0.11523683
sTnCS91HgcE,0.043556668,0.11060858,0.085359775,-0.12473279,0.08513658,-0.07761547,0.034566574,-0.02597161,0.043908507,0.11285212,-0.053483944,0.031872183,0.010313831,-0.11789859,-0.05960752,0.18159099,-0.072219886,0.20602965,0.06209804,0.13161784
0eUk_VN3e2A,0.20641136,0.17650293,-0.024566932,-0.10480243,-0.0664752,0.1633718,0.022149595,-0.051304672,-0.08744411,-0.0055735335,-0.055793397,0.06894071,0.15681954,0.09420532,-0.036601737,0.109560035,0.03735178,0.09251194,-0.111259505,0.09071872
8I_uK7WBbjI,0.009248003,0.2194264,0.02795733,-0.3712908,-0.14592534,-0.030071855,-0.049134746,-0.034125153,0.050208315,-0.0330205,0.035453916,0.028707793,-0.012061983,-0.035686128,-0.16002263,0.09526647,0.06740478,-0.030817188,-0.12493249,0.060373183
4cXsgT3ZcL8,-0.015745029,0.20472072,0.20260149,-0.15019695,0.05085091,0.15980047,-0.06443174,-0.049977083,-0.021389445,0.0048491657,-0.06236005,0.09795196,-0.0068632774,-0.06421277,-0.0024316274,-0.031452864,-0.0735047,-0.0097395135,-0.032555215,-0.07162616
KobCmaF10vQ,-0.15918073,-0.20249818,0.0038926865,-0.13425373,-0.07513351,0.022181824,-0.11988659,-0.10404773,0.03706658,-0.0127240345,-0.11045432,0.0042737443,0.0025273338,0.06756911,-0.051237993,0.028061489,-0.029070962,-0.10507635,-0.113777675,-0.085296586
h22kNL89csk,-0.03755845,0.08862868,-0.06667256,0.1549434,0.1110342,-0.025984496,0.034398764,-0.08800045,-0.10164334,-0.04316028,-0.12312927,0.14172108,-0.14458147,-0.07256668,-0.009761205,0.102897815,-0.093597844,0.21554054,-0.08540264,0.17795564
HbNYuOTaYFs,0.2754162,0.1362055,-0.08423035,-0.06271604,-0.074725926,-0.05231516,0.07954775,0.12134813,0.16209498,-0.104695655,0.11225988,-0.09258021,0.07331526,-0.008370057,-0.0016825031,0.008632895,0.19155464,-0.064776435,-0.07125515,-0.0057228203
iXcqpJQD5II,0.05903636,0.22008796,-0.07641904,-0.29569215,-0.1325989,-0.032595694,0.0049815737,-0.060532626,-0.026193362,0.020634986,0.012186684,-0.022889739,0.14129648,0.013033504,-0.037558846,-0.0057818126,-0.06548312,0.062027663,-0.050314102,0.060983
KaTr8JC0hFA,0.13100247,-0.04501545,-0.062025864,-0.1632567,-0.14202374,0.2276685,0.054315194,0.06873366,0.07151355,-0.031439982,-0.19869564,-0.018304182,-0.0520571,0.13316704,0.038529307,0.023363799,-0.1646521,0.03461244,0.02601238,0.050245732
yigx1EjB85s,-0.06361145,-0.08743339,-0.059862208,-0.034304902,0.034131773,-0.10211967,0.004826445,-0.22711988,0.058492765,0.07511715,-0.15779132,0.05914647,-0.011636827,-0.24724449,-0.04643467,0.10959651,-0.13671735,-0.06307395,-0.12370954,0.001856111
GZMrivD2Aok,-0.24153638,-0.3073289,0.0021671848,-0.3158404,0.010213713,0.05316757,-0.0940105,0.14739795,0.05647008,0.032360636,-0.06870904,-0.12913452,-0.0131031275,-0.10365929,0.027741442,0.034307096,-0.0056853713,-0.069900624,-0.028484296,0.08791955
E9eAshaPvYw,-0.18261045,-0.34236294,-0.07510786,-0.12061556,0.039826643,-0.02991566,0.023074925,0.12348755,-0.049624227,-0.057836566,-0.017896242,0.0488832,0.14511888,-0.034012076,-0.06271826,-0.05824911,-0.047458876,0.08777087,0.012081694,0.005414156
5gZWna6RnCA,0.06982912,-0.17283623,-0.16185623,0.013256051,-0.29461852,0.20437716,0.042672794,0.044359554,0.03661859,0.084313594,-0.1535439,-0.016377136,-0.07227193,0.0047568697,0.20470855,0.00075042807,-0.019502629,0.15378115,0.04700755,0.0012268168
8EK-QMtHhMI,0.035053276,-0.042332616,-0.090325624,-0.1388487,-0.07321671,-0.009430021,0.15741765,0.021379797,0.045957252,0.082110204,0.1453791,0.02116953,0.24283822,0.113204114,-0.0045254473,0.11376492,-0.022100756,0.036755066,-0.05672205,0.10652496
0gW9EnfWzDw,0.29178494,0.15558225,-0.1607085,-0.042681932,-0.12882417,0.035635054,-0.20124376,0.21107802,0.016426144,-0.10404841,0.012350127,-0.022779569,-0.019558104,-0.0019517143,0.010541661,0.0058065224,0.011905373,0.19835247,0.10715737,-0.15260991
9udUUMxQNG0,0.20001628,0.073180206,-0.23844634,-0.16577801,-0.20018247,0.1767416,-0.021017209,0.07321531,0.09383094,-0.11630435,-0.10124956,-0.09051076,-0.18719923,0.011247464,0.15621178,0.10209097,0.0856994,0.069432564,0.001310288,-0.063301116
LHLbPgXPnlk,0.04297381,-0.1745478,0.28523117,0.087407924,-0.023897346,0.04449199,-0.05663313,0.13522181,0.050798893,0.006906472,-0.15708789,0.08541124,0.09014104,-0.109300844,-0.041297443,-0.11320724,0.13894093,0.013053823,-0.15890379,0.1438595
kavxsXhzD48,-0.03589712,-0.067386225,-0.06917061,-0.12754035,0.12651774,-0.022791252,-0.20612518,-0.13598645,0.22437651,-0.16951197,0.00033837557,0.1561568,-0.08549352,0.219136,0.06973379,0.032805238,-0.10568891,0.095436126,0.08490779,0.103357375
bS9zXmexXUQ,0.076082334,-0.16952702,0.17834158,0.1408595,-0.037393343,0.05731939,-0.14821608,-0.19233653,-0.08677802,-0.1515362,-0.019123826,0.13896507,-0.006466057,0.07954841,-0.047962986,0.05128582,-0.0048661693,0.1221425,-0.033963505,0.14345087
WNs7fkbANM8,0.19173148,-0.019518679,0.004376102,-0.14330982,-0.071699716,0.29450655,0.0048659444,0.14233941,0.06315556,0.031952,-0.23068611,-0.033187456,-0.034661233,0.1321659,-0.015856981,-0.0038513448,-0.07126117,0.0153927505,-0.06099211,0.015754608
rDGt6F3xTcw,-0.07729602,-0.2770549,-0.06369126,-0.2337516,-0.14243442,-0.021325365,-0.116025954,-0.032035735,0.02913843,0.03255924,-0.0054215975,0.08477334,-0.038570408,-0.09083261,0.10701674,-0.022133803,0.17332001,0.17109676,0.08207781,-0.15421675
jyUNW5p8Yno,0.23234987,-0.15188079,-0.22146599,-0.05534695,-0.014036659,-0.10986395,0.11906697,-0.27499327,0.10187393,0.06548888,-0.070151895,0.120414525,0.09271456,-0.016806979,0.022210939,0.02010544,-0.116510876,0.048640948,0.059449367,-0.07714228
E0cbWdlQg_8,-0.26065105,-0.17467059,0.04880376,-0.13529679,0.08084493,-0.026683673,0.016987178,0.1388406,0.038054913,0.047430255,-0.09601724,-0.09164438,-0.09097978,-0.019058973,-0.096322834,0.09111047,-0.07162453,-0.15960795,0.037266154,0.037271738
34mNW4YSJhw,0.15402713,-0.020885956,0.034434646,0.14087795,0.112347566,0.042335942,0.035526626,-0.010846298,0.020975621,-0.016127251,0.13051094,0.023217855,0.17110127,0.01341458,-0.06490621,0.09231791,-0.09267382,0.07778265,0.07613621,-0.081949115
c2rEwAWHP7s,0.13276957,0.18675134,0.07754866,-0.22515723,-0.13416687,0.18674701,-0.016093895,-0.043784197,-0.04254348,0.02207981,-0.12532891,0.03568341,0.19644164,-0.04980995,-0.0528607,-0.024598965,-0.07285014,0.16512512,-0.10295191,-0.035193782
QZTExTxX1uA,0.08748756,0.19489437,0.14007047,-0.22107068,-0.010210793,0.26097804,-0.115711,-0.088713795,-0.12472072,0.14139134,-0.033263337,-0.0801886,0.11841188,0.049759958,-0.04662323,0.108633436,0.08569293,-0.0699512,-0.030378066,-0.057517167
oWjxSkJpxFU,0.02516821,-0.02987006,-0.0055331932,0.063358955,0.22705781,-0.0101766065,0.15763345,0.022097087,-0.0063571613,0.040504374,-0.0055267774,-0.13437936,0.20270686,0.0872118,0.056989856,0.0379522,-0.03466192,0.1218922,0.01611809,-0.054692015
ltzy5vRmN8Q,0.18303463,-0.02552915,-0.028177295,0.086245224,-0.10536013,-0.14705154,-0.24500103,0.109216794,0.057686925,-0.17969681,0.051282242,0.09505642,0.034403358,-0.2024929,-0.053811572,0.079345636,0.048201803,0.015205226,-0.0031550014,0.004353794
8BAhwgjMvnM,-0.2893316,-0.40135545,-0.15794638,-0.14386588,-0.009127082,0.02490659,-0.0077374056,0.08561134,-0.14922579,-0.05450826,0.011732198,0.06470022,0.17286494,-0.059048913,0.028472425,0.017524906,-0.05385609,0.085850455,-0.11757187,-0.019238122
NZ0ImXT1FZk,0.19840747,0.03972387,-0.061875794,0.13502361,0.31928,-0.0112781,0.045383845,-0.004048422,-0.10639116,0.10713375,0.11746986,-0.044386107,0.0001302287,-0.025289742,-0.098268345,0.24391615,0.15270261,-0.017490879,0.12255994,0.113549255
Wk6Z7HLpx8s,0.10326123,-0.15190129,0.061157145,0.17827272,0.0037918102,0.165964,0.065123454,0.20740351,-0.18711263,0.052258275,-0.15623859,-0.0059494795,0.057445873,0.13489506,-0.0326739,-0.0396204,0.08538266,-0.07531792,-0.14212596,-0.023788214
caCdf94Blfw,-0.09545322,-0.13550276,0.17643307,-0.07521969,-0.18101302,-0.14441465,0.19439302,-0.11124292,-0.052953526,-0.20391804,0.085276484,-0.013822896,-0.17412211,0.22139274,-0.0679813,0.03593167,-0.016137136,0.029395144,0.15031132,0.0678544
OGYASOBiU_E,0.06399004,0.049536943,0.13105221,0.13525893,0.055776037,-0.043627545,0.04167185,-0.1457703,-0.04728405,-0.09129213,-0.07699686,0.032870173,0.0049131215,-0.021759707,-0.029714081,0.05861619,-0.024979424,-0.003275684,0.032944426,0.08490478
16a1LttU5qc,0.1345304,0.09236378,-0.18113044,0.06412656,0.10286438,0.13347621,-0.1512998,-0.0628673,0.039902687,-0.04138967,0.038749248,-0.13903002,-0.098945245,0.10100906,0.18127637,-0.04730402,-0.058240496,-0.01922097,0.14560784,0.06086998
shiTAXD78Y8,-0.012233302,-0.008563863,0.36040846,0.021686032,0.094619654,0.007824197,0.091578186,0.1273053,-0.15112798,-0.06816342,0.020442441,0.1330247,-0.10904197,-0.0020219935,0.049458966,-0.07410566,0.0027129268,-0.12815922,-0.030640375,-0.10197811
eUgrVCDUCtE,0.11304183,-0.11329963,0.14075437,0.04981602,0.20146632,-0.13575226,-0.1475494,0.009782389,0.1696116,-0.033454254,0.034970507,-0.072606355,-0.041931085,-0.0573791,-0.06525106,-0.09112716,-0.095811665,0.14566518,-0.027725406,-0.051099043
VRJmcxCrAOA,-0.044984102,-0.006756181,-0.23355277,-0.04834932,-0.1418387,0.039053593,-0.17598017,-0.20061652,-0.005592916,0.22882509,0.0778525,-0.033272162,0.07171145,-0.11700435,0.18219118,-0.17089158,-0.045594405,0.0069278497,0.018258888,0.029717777
JZoO1Ftj-bM,-0.25172177,-0.3282834,-0.098749235,-0.14444251,0.19979551,-0.07886575,0.053789884,0.046876345,0.09362302,-0.057317585,0.075361,-0.10254993,0.06923883,-0.09494604,0.21912608,0.02170465,0.018636037,0.06107477,0.021585487,-0.07538325
1QR-GsZkE3E,0.06481829,0.10611936,0.21100222,0.12502669,0.19984087,-0.050497398,-0.0060231127,0.11488657,-0.012291135,-0.047069233,0.06834616,-0.14772508,0.074650794,-0.0069092554,0.11082792,-0.08319563,-0.07148649,0.092542194,-0.0035002036,0.08554958
K0u_kAWLJOA,-0.23784259,-0.32665175,-0.21592024,-0.08999778,0.043560557,-0.008552514,-0.06563328,-0.022092883,-0.04581911,-0.07459696,-0.005566258,-0.06549229,0.092125416,0.037947714,-0.20202547,2.3841858e-07,-0.10027143,0.098391205,-0.03638161,-0.031424027
_fVUX6-7VKE,0.09630878,-0.095419854,-0.081608824,0.2541551,-0.058769457,0.13868642,0.098685995,0.13974725,-0.21802497,-0.04092685,-0.09727507,0.004755417,0.08474067,-0.03356135,-0.038008012,-0.10466423,-0.009981842,0.007987969,-0.2148445,-0.054607455
cMtHByGJ8Ao,-0.38262892,0.10667257,-0.113560215,0.17932111,0.083207466,0.0030671507,-0.1609537,-0.06687814,0.029852992,-0.029380828,0.0017271265,-0.10928318,0.0033904202,0.0837298,-0.01787891,-0.022028951,0.031414952,-0.01126982,0.009364545,0.08053
jyNFL5t2A-U,-0.008618966,-0.16986054,0.2396994,0.22036715,-0.017208857,0.05688763,-0.039821804,0.07801106,-0.067784205,0.0046639815,-0.13768303,-0.0019640494,0.029980067,0.14865994,-0.022561342,-0.042455353,0.008929868,0.018595695,-0.0238311,-0.021456113
Lj6Y6JCu-l4,-0.4372651,0.20581406,-0.10040295,0.102268405,0.09048874,0.11031239,-0.012732606,-0.08919346,0.05839058,0.005634919,-0.103518575,0.013397159,-0.0055915825,-0.06908258,-0.010588214,-0.042399704,-0.053609956,-0.1121051,0.0388581,0.059441905
txHbh2PAeV4,0.13106567,-0.08237179,0.030390434,0.22886372,-0.0839936,0.030618683,-0.0022414662,-0.16204752,-0.02229184,0.01847706,0.0376307,0.08713049,-0.1618129,-0.09343666,-0.022660453,0.00055769086,-0.031470936,0.10222076,-0.042835828,0.039801605
